idiom,sentence
all over the place,"The expression 'all over the place' is used figuratively in the sentence: 'For a highly fashion - conscious teenage magazine , perhaps , it becomes the norm to have the type dancing about all over the place , with grotesque or perversely distorted images perceived as ‘ up - to - date’ and a more sober or considered treatment considered as old - fashioned as flared trousers and kipper ties.’'. Therefore, the answer is 'i'."
grind to a halt,'i'
grind to a halt,"The expression 'grind to a halt' is used figuratively in the sentence: 'In developing countries , import substitution as a way to jump - start economic diversification can work for a while ; but , over time , as productivity growth lags and comparative advantage is over - ridden , growth grinds to a halt .'. 

So the answer is: 'i'."
grind to a halt,'i'
in a nutshell,'i'
in a nutshell,i
rise and shine,i
take a back seat,i
take a bath,'i'
take a bath,"The expression 'take a bath' is used figuratively in the sentence: 'He was all set to take an early bath from his marriage to have an affair with soccer writer Suzannah Dwyer.'. 

Answer: 'i'"
take a bath,i
bury the hatchet,"The expression 'bury the hatchet' is used figuratively in the sentence: 'At long last, the two chiefs of the Indian tribes have decided to bury the hatchet and smoke the peace pipe.'. 

Therefore, the answer is 'i'."
bury the hatchet,"The expression 'bury the hatchet' is used **figuratively** in the sentence: 'After the race, the two men met and sensibly buried the hatchet.'. The answer is **'i'**."
in the soup,"The expression 'in the soup' is used literally in the sentence: 'Perhaps, in the primordial soup, left and right handedness were in free competition until some small chance advantage became overwhelming through the evolutionary progress.'. 

Answer: 'l'"
in the soup,'l'
in the soup,"The expression 'in the soup' is used figuratively in the sentence: 'But while ' Deliverance ' was a 70 's nightmare , exposing the soft - underbelly of the male ego and leaving the survivors weeping in their soup, ' City Slickers ' is a product of the new - man 90 's , where the soft underbelly is a source of pride.'.
Answer: 'i'"
grease the wheels,"The expression 'grease the wheels' is used figuratively in the sentence: 'Two measures should do a good deal to grease the wheels of the City's securities business.'. 

Answer: 'i'"
grease the wheels,i
grease the wheels,i
apples and oranges,'i'
apples and oranges,i
follow in someone's footsteps,i
follow in someone's footsteps,The expression 'follow in someone's footsteps' is used figuratively in the sentence: 'The pianist is Michael Garrick and altoist Martin Hathaway has the daunting task of following in Harriott 's footsteps .'. Answer 'i' for figurative.
follow in someone's footsteps,'i'
under the wire,i
under the wire,"The expression 'under the wire' is used figuratively in the sentence: 'Jack Nicholson almost crept under the wire before the studio system was finally extinguished at MGM.'. So, the answer is 'i'."
under the wire,i
out of the blue,"The expression 'out of the blue' is used figuratively in the sentence: '‘ Well , it 's a recognised symptom of the condition that an attack can come out of the blue .'."" Answer: 'i' for figurative."
out of the blue,"The expression 'out of the blue' is used figuratively in the sentence: 'Then, on 8 May, the Secretary of State suddenly announced out of the blue that the advertising of that post was to be put on ice.'.

So the answer is: **i**."
out of the blue,i
over the moon,The expression 'over the moon' is used figuratively in the sentence: 'DELIGHTED : Mr Misery Champion Rod is plainly over the moon about his new title'. Answer: i.
over the moon,"The expression 'over the moon' is used **figuratively** in the sentence: 'Shortly before flying back, young Robins was reunited with his father, who declared: ‘ I'm over the moon.'.' 

So the answer is 'i'."
throw down the gauntlet,'i'
throw down the gauntlet,'i'
take the bull by the horns,'i'
take the bull by the horns,'i'
take the bull by the horns,"The expression 'take the bull by the horns' is used figuratively in the sentence: 'He took the bull by the horns at the end of last season, slashing the club's wage bill by switching from expensive full-time players to part-timers, with dramatic results.'

Answer: 'i'"
over the top,i
over the top,'i'
over the top,i
sweetness and light,i
sweetness and light,i
behind someone's back,i
behind someone's back,"The expression 'behind someone's back' is used **figuratively** in the sentence: 'I can't believe Wilko is happy with the board going behind his back like that.'. 

So the answer is 'i'."
on the ropes,'i'
take the cake,'i'
dig up dirt,"The expression 'dig up dirt' is used figuratively in the sentence: 'This was interpreted in the Clinton camp as the Major government attempting to give Bush a hand by digging up dirt on Clinton as a Vietnam draft-dodger or pot-smoker.' 

So, the answer is 'i' for figurative."
dig up dirt,'i'
dig up dirt,i
left and right,'l'
dead in the water,'i'
dead in the water,'l'
dead in the water,"The expression 'dead in the water' is used figuratively in the sentence: 'Yes , thank you Chair , erm A lot of this debate circles around what we do about community care , I have to tell this council as far as I 'm concerned , community care 's dead in the water .'.

Answer: 'i'"
take no prisoners,'l'
run out of steam,'i'
take a hike,i
take a hike,"The expression 'take a hike' is used figuratively in the sentence: 'Let the Pyramid Pooper take a hike just this once, eh ?'. 

Answer: 'i'"
take a hike,'i'
go the extra mile,i
under a cloud,"The expression 'under a cloud' is used **figuratively** in the sentence: 'Not only must they care for distressed and disturbed young people, but they must do so under a cloud.'. So the answer is 'i'."
under a cloud,'i'
under a cloud,"The expression 'under a cloud' is used figuratively in the sentence: 'These now comprise 10pc of the total index but are under a cloud because of fears about US President 's wife Hillary Clinton, who is expected to stamp on their profits hard when her review of the US health scene comes out later this year.'."
in someone's pocket,"The expression 'in someone's pocket' is used figuratively in the sentence: 'So — the taxmen argued — in the new system , tax due on interest payments in the gap from October 1985 to April 1986 would get stuck in the society 's pocket.'. The correct answer is 'i'."
in someone's pocket,"The expression 'in someone's pocket' is used **figuratively** in the sentence: 'We need interest rate cuts and we need them now in our pockets where we can feel them.'. Therefore, the answer is '**i**'."
in someone's pocket,i
on the shelf,"The expression 'on the shelf' is used figuratively in the sentence: 'In those days, spinsterhood was seen as a mark of personal inadequacy, and I, as they probably all realized, was being left on the shelf.'."
on the shelf,"The expression 'on the shelf' is used figuratively in the sentence: 'The saga centres on the tangled love life of a 30-year-old woman, who fears she will be left on the shelf.'"
on the shelf,"The expression 'on the shelf' is used literally in the sentence: 'A lightweight racer / trainer may look sleek on the shelf, but it isn't going to stand up to heavy mileage and regular forays off-road.'. 

Answer: 'l'"
pound the pavement,"The expression 'pound the pavement' is used literally in the sentence: 'He turned and saw a lithe figure in a track suit pounding the pavement towards him.' 

Answer: 'l'"
cut and thrust,'i'
cut and thrust,"The expression 'cut and thrust' is used figuratively in the sentence: 'The cut and thrust of debate and the pressures of executive responsibility, the essential features of open and responsible government, are not always conducive to a clear and unbiased explanation of the meaning of statutory language.'. 

So the answer is: 'i'."
song and dance,"The expression 'song and dance' is used literally in the sentence: 'As boys, they were generally able to patch up their quarrels with a joky song-and-dance routine (‘Me and My Shadow’).'. 

The indication of a specific routine (""‘Me and My Shadow’"") makes it clear that it is referring to an actual performance involving singing and dancing rather than a figurative expression. Therefore, the answer is 'l' for literal."
song and dance,"The expression 'song and dance' is used figuratively in the sentence: 'My people feel that the right hon. Gentleman would have been better employed if he had rushed to comfort the bereaved rather than carry out a song-and-dance act among people in Dublin, or even watch a rugby match.'. Therefore, the answer is 'i'."
song and dance,"The expression 'song and dance' is used figuratively in the sentence: 'Burra has not made a song and dance about how it has been affected,’ he said.'. Therefore, the answer is 'i'."
turn the tables,"The expression 'turn the tables' is used figuratively in the sentence: 'Following its own ‘annus horribilis,’ UK software accountancy firm Pegasus Group plc, Kettering, Northamptonshire, has turned the tables again and reinstated Johnathan Hubbard-Ford (forced out last October) as chief executive officer after shareholders demanded a management shake-up.'."
turn the tables,"In the sentence 'How did he always manage to turn the tables on her like that?', the expression 'turn the tables' is used figuratively. Therefore, the answer is 'i'."
over the hill,"The expression 'over the hill' is used figuratively in the sentence: 'Cute enough , but when you 've seen one clip of Morrissey wriggling like an over - the - hill belly dancer as Marr glares sourly at the baffled provincial audience , you 've seen them all.'. The correct answer is 'i'."
over the hill,'i'
over the hill,"The expression 'over the hill' is used figuratively in the sentence: 'No , it is n't a home for fat , elderly over - the - hill musos , but a record label called simply robsrecords .'.

Answer: i"
out of the loop,i
drop the ball,"The expression 'drop the ball' is used figuratively in the sentence: 'Well , see , in the mid and late ' 70s I think the music industry dropped the ball , and I think that 's why there was rarely a good band in the ' 80s.'.

Answer: i"
the buck stops here,'i'
the buck stops here,'i'
the buck stops here,i
on the rocks,i
on the rocks,"The expression 'on the rocks' is used figuratively in the sentence: 'He had taken her innocence and beguiled it , filled her childish head with enthusiasm for his own mad fantasies , and left her depleted , a high - minded virgin on the rocks of her own barren dreams.'

Answer: 'i' for figurative."
on the rocks,The expression 'on the rocks' is used figuratively in the sentence: 'Was our marriage on the rocks?'. The correct answer is 'i'.
break someone's heart,'i'
break someone's heart,i
break someone's heart,"The expression 'break someone's heart' is used figuratively in the sentence: 'When she had taught Sarah to read and write it had been her textbook , and it would have broken her heart if she 'd heard such a tirade after all her patient teaching.'. Therefore, the answer is 'i'."
steal someone's thunder,"The expression 'steal someone's thunder' is used figuratively in the sentence: 'To steal SunSelect 's WABI 's thunder — see front page — Microsoft Corp and Insignia Solutions Inc are believed to be moving on the accord that will strengthen their relationship.'. 

Answer: i"
slap on the wrist,i
slap on the wrist,'i'
on the make,"The expression 'on the make' is used figuratively in the sentence: 'Or the British academic, Philip Swallow and his American counterpart, Morris Zapp, in David Lodge's Changing Places — "" academics on the move, in the air, on the make "" — who have exchanged the plate-glass, concrete jungle of Euphoria State University, USA, for the damp, red-brick University of Rummidge, UK; or the unworldly dons of the 1987 television series, Porterhouse Blue.'. 

So, the answer is 'i'."
on the make,"The expression 'on the make' is used figuratively in the sentence: 'The blokes on the make isn't he ?'. Therefore, the answer is **'i'**."
on the make,i
things that go bump in the night,'i'
push the boat out,i
push the boat out,"The expression 'push the boat out' is used figuratively in the sentence: 'Just when you 're looking forward to pushing the boat out and having a spending spree, your sensible side reminds you of all the practical and prudent things you should be doing with any extra money you have .'. 

So the answer is: i"
push the boat out,'l'
smell a rat,'i'
smell a rat,"The expression 'smell a rat' is used figuratively in the sentence: 'Niki smelled the rat and said unless his driving contract were honoured, he would move to McLaren.'. So the answer is 'i'."
smell a rat,i
shoot the messenger,i
shoot the messenger,'i'
shoot the messenger,"The expression 'shoot the messenger' is used figuratively in the sentence: 'It is a good idea not to shoot the messenger or fire the witness whose evidence may be essential to any renegotiation or complaint to the authorities.’. 

Answer: 'i'"
wake up and smell the coffee,i
fun and games,'l'
fun and games,"The expression 'fun and games' is used figuratively in the sentence: 'ELP - STYLE fun and games with a harpsichord , presented by NME 's own Wigan Phil Oakey , for the lonely people of Border Television country .'. 

Answer: 'i'"
fun and games,"The expression 'fun and games' is used literally in the sentence: 'A cheerful citizen’s festival is planned with fun and games, with food and drink, for young and old, a multimedia open-air spectacle.'. 
The correct answer is 'l' for literal."
cast the first stone,"The expression 'cast the first stone' is used figuratively in the sentence: 'Did He not turn the righteous wrath of the crowd back upon themselves and ask those among them who were without sin, to cast the first stone?'. 

So the answer is: 'i'."
cast the first stone,"The expression 'cast the first stone' is used figuratively in the sentence: 'Let him who has never lifted the seam of a cricket ball cast the first stone.’'. 
Answer: 'i'"
kick the bucket,"The expression 'kick the bucket' is used figuratively in the sentence: 'Chatterton and Fagg and a few more like them who 've since kicked the bucket.'

So the answer is: 'i'"
kick the bucket,"The expression 'kick the bucket' is used **figuratively** in the sentence: 'For instance, the reason that to pull someone 's left leg and to kick the large bucket have no normal idiomatic interpretation is that leg and bucket carry no meaning in the idiom, so there is nothing for left and large to carry out their normal modifying functions on (in general, a modifier needs a semantic constituent to modify).' 

Therefore, the answer is **'i'** for figurative."
kick the bucket,i
fly a kite,i
fly a kite,i
fly a kite,'l'
in the clear,"The expression 'in the clear' is used **figuratively** in the sentence: 'Charles was relieved that the information put her in the clear; she had been telling the truth.'. 

Answer: 'i'"
in the clear,'l'
have a few,'i'
have a few,'i'
have a few,"The expression 'have a few' is used figuratively in the sentence: 'I urged him to have a few of the young daughters of the gentlefolk before he established the provisional government at the Smolny Institute.'

Answer: i"
to the hilt,"The expression 'to the hilt' is used figuratively in the sentence: 'Environmental organisations have worked that one to the hilt.' Therefore, the correct answer is 'i'."
to the hilt,"The expression 'to the hilt' is used figuratively in the sentence: 'I tell you, after a long life of many escapes, many dramas which might have been tragedies, what I want and would value most is to be free to choose as much of my life as is given to me — to live it by my own lights, Mary, to do, insofar as God wills it, what I want to do to the very hilt and limit.'.

Answer: 'i' for figurative."
to the hilt,"The expression 'to the hilt' is used figuratively in the sentence: 'If the archetypal Tory of the 1979 intake was a rent - a - quote property dealer who backed Mrs Thatcher to the death and the death penalty to the hilt , Mr Heddle can be called a sad loss to the Two Nations Tendency .'.

Therefore, the answer is 'i'."
open the floodgates,"The expression 'open the floodgates' is used figuratively in the sentence: 'Test me in this,’ says the Lord Almighty , ‘ and see if I will not throw open the floodgates of heaven and pour out so much blessing that you will not have room enough for it .'.

Answer: i"
open the floodgates,"The expression 'open the floodgates' is used figuratively in the sentence: 'Dr Beeching 's famous report of January 1963 then opened the floodgates to closure proposals , battles by campaigners and , invariably , consent by the Conservative Government which , after all , was the architect behind Dr Beeching 's appointment as Chairman charged with reducing losses .' 

Answer: 'i'"
open the floodgates,'i'
throw the book at,"The expression 'throw the book at' is used figuratively in the sentence: 'And you've got the odd youngster who will go there and throw the book at somebody.'. So, the answer is 'i' for figurative."
throw the book at,"The expression 'throw the book at' is used figuratively in the sentence: 'Once the police have arrested you, or so it seemed to us, they will throw the book at you in order to make something stick.'"
throw the book at,'l'
when the chips are down,"The expression 'when the chips are down' is used figuratively in the sentence: 'We do n't want the problems on our own doorstep cos when the chips are down , we like to go home , and we like to feel safe and if somebody 's entered your premises as an intruder then all of a sudden your security been taken away .'. 

Therefore, the correct answer is 'i'."
when the chips are down,i
between a rock and a hard place,"The expression 'between a rock and a hard place' is used figuratively in the sentence: 'IN 1987 Labour 's local selection committee in this working class constituency had to choose between a rock and a hard place — either Hughes , a local Transport Union convenor with strong left - wing views , or the outsider , ‘ Red Ted’ Knight from Lambeth .'"
between a rock and a hard place,The expression 'between a rock and a hard place' is used figuratively in the sentence: 'So you know we're stuck between a rock and a hard place'. The correct answer is 'i'.
put down roots,i
put down roots,i
in your dreams,i
in your dreams,i
short and sweet,'i'
cut and dried,i
cut and dried,'i'
cut and dried,'i'
six of the best,"The expression 'six of the best' is used figuratively in the sentence: 'Without his moustache , the little spin magician looked more boyish than ever , prompting the thought that unless he cooled down he might benefit from six of the best from the carpet - slipper .'. 
Answer: 'i'"
six of the best,'i'
six of the best,'i'
behind closed doors,"The expression 'behind closed doors' is used figuratively in the sentence: 'My main fear is that once the initial publicity for this has died down , that the Health Authority may attempt to have some sort of behind closed doors , almost like a cover up , and I think that , that , the , this is , this incident has got such ramifications for hospital security in general , there should be a full public enquiry ; and the public have a right to know what went on .'. 

So the answer is 'i' for figurative."
behind closed doors,"The expression 'behind closed doors' is used figuratively in the sentence: 'All critical decisions were taken well ahead of the Congress, behind closed doors, with very little input from outsiders.'. So the answer is 'i'."
behind closed doors,i
clear the decks,i
clear the decks,'i'
clear the decks,'i'
on the game,'l'
on the game,'l'
on the game,'i'
with open arms,i
with open arms,'i'
flash in the pan,i
flash in the pan,'l'
flash in the pan,'i'
rough around the edges,"The expression 'rough around the edges' is used figuratively in the sentence: 'I 'm no more a gentleman than you are a lady,’ he said with soft menace, his voice gone rough around the edges.' So the answer is 'i'."
rough around the edges,i
fly off the handle,i
fly off the handle,'i'
see the light,i
see the light,'i'
see the light,The expression 'see the light' is used figuratively in the sentence: 'But at least none of them saw the light of print — until today 's souvenir edition .' Answer: i.
pour cold water on,"The expression 'pour cold water on' is used figuratively in the sentence: 'we pour cold water on the natural loving feelings of their parents, and give them the impression they have produced something monstrous.'
The correct answer is 'i'."
pour cold water on,"The expression 'pour cold water on' is used figuratively in the sentence: 'Arsenal were in the final, but Chapman poured cold water on hopes for the Double.' 

The correct answer is: 'i'."
pour cold water on,"The expression 'pour cold water on' is used figuratively in the sentence: 'During the opening statement at Hambleton Community Centre , where most of the two - month hearing will take place , he poured cold water on the main arguments of the 8,500 objectors to the scheme .'. 

Answer: 'i'"
fire in the belly,"The expression 'fire in the belly' is used figuratively in the sentence: 'You have got the fire in your belly that will make an excellent detective novel.'. 

Hence, the answer is 'i'."
get a grip,'i'
get a grip,'i'
get a grip,'l'
in the loop,'l'
in the loop,'l'
in the loop,"The expression 'in the loop' is used literally in the sentence: 'There are still many systems where the man is in the control loop, for example in vehicle driving and in most manufacturing production processes.'. The term 'control loop' is a technical concept in engineering and systems theory referring to the path by which information is conveyed back to a controller that adjusts processes."
fly in the face of,i
fly in the face of,i
get the boot,'i'
get the boot,i
on and off,i
on and off,i
on and off,"The expression 'on and off' is used figuratively in the sentence: 'She was a celebrated actress whom he had known and loved, on and off, almost since her first appearance on the stage.'

Answer: 'i'"
cook the books,The answer is: i.
cook the books,'i'
cook the books,"The expression 'cook the books' is used figuratively in the sentence: 'This followed the publication of a book called Facing the Figures , by the Radical Statistics Health Group , and a television documentary , in the series ‘ Dispatches’ , which said the Government was ‘ cooking the books’ and misleading the public over issues such as unemployment , poverty and the health service .'

Answer: i"
on the same page,'l'
on the same page,i
run a mile,'i'
run a mile,'i'
run a mile,"The expression 'run a mile' is used figuratively in the sentence: 'Well you 'd run a mile'. Thus, the answer is 'i'."
on thin ice,i
on thin ice,'l'
close to home,'i'
close to home,'l'
close to home,'i'
in the bag,i
in the bag,i
in the raw,i
in the raw,'l'
cut the mustard,i
force someone's hand,"The expression 'force someone's hand' is used figuratively in the sentence: 'However, with attendances falling and United facing a potentially damaging FA Cup third-round draw away to Nottingham Forest, Edwards's hand may yet be forced.'.

Answer: 'i'"
force someone's hand,'l'
in the final analysis,"The expression 'in the final analysis' is used figuratively in the sentence: 'Well in the in the final analysis of the of the er the er considerations of these two sites the er area of Ske Skelton in general , erm it was considered that they that they did not perform a greenbelt function .'. 

Answer 'i' for figurative."
in the final analysis,'i'
in the final analysis,i
up in the air,i
up in the air,"The expression 'up in the air' is used literally in the sentence: 'Kane 's ' When You 're Sad ' , Husker Du 's ' ' Up in the Air ' , Meat Puppets ' ' Two Rivers ' , Saqqara Dogs ' ' Greenwich Mean Time ' …'.

So the answer is: 'l' for literal."
fall from grace,"The expression 'fall from grace' is used **figuratively** in the sentence: 'And this in spite of the fact that two-thirds of the ‘excellent’ companies analysed had fallen from grace by 1987, when Peters himself brazenly opened his third book, Thriving on Chaos, with the statement: ‘There are no excellent companies’.' 

So, the answer is **'i'**."
fall from grace,"The expression 'fall from grace' is used figuratively in the sentence: 'The former has watched his Garvey side fall from grace in the Harp Senior League championship, while Lutton 's Newry outfit ensured Section One survival.'.

So, the answer is 'i' for figurative."
fall from grace,'i'
full of beans,i
full of beans,i
full of beans,i
press the panic button,'l'
press the panic button,The expression 'press the panic button' is used figuratively in the sentence: 'Two defeats in their six home games is hardly what the fans expect but Flynn isn't pressing the panic button.'. The correct answer is 'i'.
press the panic button,i
have a heart,"The expression 'have a heart' is used figuratively in the sentence: 'One o'clock in Piazza dei Partigiani after a stressful morning at work was very different from eleven o'clock the night before after making love , but Ellen was bubbling with such enthusiasm that he had n't the heart to voice his reservations .'. 

Answer: 'i' (figurative)."
have a heart,i
have a heart,'i'
on the fly,i
on the fly,i
get stuck in,i
get stuck in,'i'
get stuck in,i
out of the box,i
out of the box,'l'
out of the box,'l'
on the warpath,"The expression 'on the warpath' is used figuratively in the sentence: 'The Wise Woman would do her homework because Mother Francis was on the warpath.'. 

Answer: 'i'."
on the warpath,i
on the warpath,"The expression 'on the warpath' is used figuratively in the sentence: 'If John Major signs the proposed treaty at the Maastricht summit in December, Robertson intends to go on the warpath'.

Answer: i"
take a dive,"The expression 'take a dive' is used figuratively in the sentence: 'By that time, with the global economy spinning into near-depression, commercial and industrial gold use, and even luxury demand, took a further dive.'.

Answer: i"
take a dive,"The expression 'take a dive' is used figuratively in the sentence: 'The British , Bri , British bank are gon na take a dive !'."
take a dive,i
scratch the surface,"The expression 'scratch the surface' is used figuratively in the sentence: 'Unable to offer Rossini a bicentenary gift of Il viaggio a Reims ( Ferrara finally inherited that project ) the Théâtre des Champs - Elysées presented in the space of a week a display of Rossini singing that barely scratched the surface.'

Answer: i"
scratch the surface,i
scratch the surface,i
hammer and tongs,The expression 'hammer and tongs' is used figuratively in the sentence: 'They have been going hammer - and - tongs since last July and the tour of Namibia.'. So the answer is 'i'.
hammer and tongs,i
hammer and tongs,"The expression 'hammer and tongs' is used figuratively in the sentence: 'The mob, now several hundred strong, and going at it hammer and tongs, took time out to boo and jeer at the military presence.'.

So the answer is: 'i'."
make a clean break,'i'
make a clean break,'i'
make a clean break,'i'
at sixes and sevens,The expression 'at sixes and sevens' is used figuratively in the sentence: 'I'm all at sixes and sevens.'. The appropriate answer is 'i'.
nuts and bolts,i
nuts and bolts,"The expression 'nuts and bolts' is used figuratively in the sentence: 'They are basically the nuts and bolts of the er the report, if anyone has any questions questions I 'd rather not hear it,'. Therefore, the answer is 'i'."
nuts and bolts,'l'
the ball is in someone's court,i
the ball is in someone's court,'i'
get a life,"The expression 'get a life' is used figuratively in the sentence: 'He 's got his life and I 've got nothing.'

Answer: i"
get a life,'i'
get a life,i
on the nose,i
on the nose,"The expression 'on the nose' is used figuratively in the sentence: 'Made from the Viura grape , this wine is pale in colour with a greenish tinge , and is fresh and fragrant on the nose .'. Therefore, the correct answer is 'i'."
on the nose,'i'
on a shoestring,"The expression 'on a shoestring' is used figuratively in the sentence: 'But , increasingly , with the availability of easy credit , it 's possible to shop till you drop on a shoestring salary .'"
in the driver's seat,"The expression 'in the driver's seat' is used figuratively in the sentence: 'The pipeline has been established as a Russian - German - Dutch consortium , but it is the Russian energy giant Gazprom that is in the driver 's seat with 51 % of the shares .' Therefore, the answer is 'i'."
in the driver's seat,i
wet behind the ears,"The expression 'wet behind the ears' is used figuratively in the sentence: 'It 's bad enough that Timothy 's mooning over her like a schoolboy , wet behind the ears .'. 

Answer: 'i'"
wet behind the ears,i
wet behind the ears,"The expression 'wet behind the ears' is used figuratively in the sentence: 'THE 1987 heavyweight fight between Joe Bugner and Frank Bruno at Spurs was my first big promotion and to say I was wet behind the ears is an insult to water.'. The expression is not being used to describe someone actually being wet, but rather to indicate inexperience or naivety. The appropriate answer is 'i'."
up a tree,"The expression 'up a tree' is used figuratively in the sentence: 'If the risk of this happening leaves the prosecutor up a gum tree , it is apparent that the Crown Prosecution Service may have an interest in ensuring that something has been done prior to trial to remove the need for a dock identification , whether the police can see a use for one or not .'

So, the answer is: 'i'."
up a tree,i
up a tree,i
pick someone's brain,i
fill someone's shoes,"The expression 'fill someone's shoes' is used figuratively in the sentence: 'So in other words I 'll I 'll raise up somebody to fill my shoes I suppose.'. 

Answer: 'i'"
save someone's skin,"The expression 'save someone's skin' is used figuratively in the sentence: 'After an indifferent game against Costa Rica and an inspirational performance against Sweden when he saved Scotland 's skin on several occasions, Leighton 's luck finally ran out.'. Therefore, the answer is 'i'."
save someone's skin,'i'
walk all over,The expression 'walk all over' is used figuratively in the sentence: 'I suspect that there 'll there 'd been a certain amount of alienation for a long time things that the men had to accept because the people with the money and therefore the power said that they had to you know a I think quarry men are very proud on one level great sort of craftsmen in a way and erm I 'm sure that you know th the last couple of years well I 've heard them say really tha that there 'd been things niggling them with the management but I suppose this was just like a blatant smack in the face and they realize that if they accepted this if they let the management walk all over them this was the thin end of the wedge you know that .'. So the answer is 'i'.
walk all over,i
walk all over,"The expression 'walk all over' is used figuratively in the sentence: 'Earlier however Kelburne looked as though they were going to walk all over the young Aberdonians when they raced into a 2 - 0 advantage from scores by David McKay and Michael Starling but a goal by Philip Webster just before half time gave the northerners a timely boost .'.

Answer: 'i'"
hot and heavy,"The expression 'hot and heavy' is used figuratively in the sentence: 'I don't know what it was, the mist, the way it hung, hot and heavy like a blanket, the weirdness and the exhaustion of the long night drive up the coast, but I suddenly realised I was scared.'. 

Answer: i"
hot and heavy,'i'
hot and heavy,'l'
strike a chord,'i'
strike a chord,'i'
strike a chord,"The expression 'strike a chord' is used *figuratively* in the sentence: 'And I find it somehow very encouraging that television can present us with real people instead of the usual cyphers and still strike such deep and resonant chords in so many.'

So, the answer is: 'i'"
batten down the hatches,'i'
batten down the hatches,'i'
batten down the hatches,"The expression 'batten down the hatches' is used figuratively in the sentence: 'When the future seems to be filled with storm clouds, it may appear that the Church has no other recourse but to batten down the hatches and attempt to ride the storm.'. 

Answer: 'i'."
cap in hand,'i'
cap in hand,'i'
cap in hand,'i'
kicking and screaming,'l'
kicking and screaming,"The expression 'kicking and screaming' is used figuratively in the sentence: 'Some of Mr Mellor 's favourite orchestras will probably be among companies handed over, albeit kicking and screaming.'. 
Answer: i"
kicking and screaming,"The expression 'kicking and screaming' is used figuratively in the sentence: 'Sources say SunPics was ‘ dragged kicking and screaming’ into the brand new Sun Microsystems Inc and Adobe Computer Systems Inc alliance,(UX No 404 ) , orchestrated by SunSoft Inc president Ed Zander , one of the first of the Sun mafia to come to grips with the slippery notion of standards — prodded no doubt by the coming onslaught of Microsoft Corp 's Windows NT .'.

Answer: 'i'"
sick and tired,i
sick and tired,i
on the cards,'i'
on the cards,i
face the music,"The expression 'face the music' occurs figuratively in the sentence: 'Instead of facing the music at Wembley on September 9, Taylor's team will play for expenses only on a Spanish Second Division ground that holds only 25,000 spectators and has never before staged a full international match.'."
face the music,"The expression 'face the music' is used figuratively in the sentence: 'I went to several pubs looking for him but nobody had seen him , so , as it was getting late , I turned to go home to face the music.'."
come in from the cold,i
come in from the cold,'i'
come in from the cold,"The expression 'come in from the cold' is used figuratively in the sentence: 'If our much smaller , and much more numerous local museums are also to come in from the cold , the only route open to them is the one of providing a stimulating and memorable learning experience.'  

Answer: 'i'"
head over heels,"The expression 'head over heels' is used figuratively in the sentence: 'H - have to admit it, old thing, I 'm h - head over h - heels in love with you.'. 

So the answer is 'i'."
head over heels,'l'
head over heels,'l'
reach for the stars,i
for a song,'i'
for a song,i
for a song,"The expression 'for a song' is used figuratively in the sentence: 'Crowe had bought the house , grey , bullet - pocked , near derelict , for a song immediately after the war and had made it , incorporating its farm buildings , expensively unassuming and very comfortable .'. The expression means that Crowe bought the house very cheaply. 

So the answer is 'i'."
down the tubes,"The expression 'down the tubes' is used figuratively in the sentence: 'Los Angeles , California - based Tiger Media , the multimedia authoring start - up , has gone down the tubes : its venture capitalists sold off the assets last month to New Hampshire - based AimTech Inc , a PC company .'.

Answer: 'i'"
down the tubes,i
down the tubes,'i'
no strings attached,'i'
no strings attached,"The expression 'no strings attached' is used figuratively in the sentence: 'It is a simple enough invitation, with no strings attached.'.

So, the correct answer is 'i'."
no strings attached,'i'
spit it out,i
spit it out,i
spit it out,'i'
don't hold your breath,i
don't hold your breath,"The expression 'don't hold your breath' is used figuratively in the sentence: 'Erm I 'll attempt to do that tonight but I do n't hold out much hope so do n't hold your breath .'. 

Answer: i"
don't hold your breath,"The expression 'don't hold your breath' is used figuratively in the sentence: 'Don't hold your breath, Miguel, because I'm not going out with you.'. The correct answer is 'i'."
stand up and be counted,"The expression 'stand up and be counted' is used figuratively in the sentence: 'It simply appealed ‘ to all Conservatives to stand up and be counted against Humphrey Berkeley's Bill in favour of homosexuals’.'. 

Answer: i"
stand up and be counted,'i'
far and away,"The expression 'far and away' is used figuratively in the sentence: 'With their nearest rival, Tesco, they 've become far and away the most popular places to do the weekly shop.'. 

So the answer is 'i'."
far and away,"The expression 'far and away' is used figuratively in the sentence: 'Wherever you begin , you 're certain of a pleasant discovery round the next bend and a Fly - Drive package is far and away the most convenient and comfortable way to see all there is to see .'. Answer: i."
far and away,i
sink or swim,i
sink or swim,"The expression 'sink or swim' is used figuratively in the sentence: 'I mean the furore about actually leasing trains has taken several years to develop erm And you just have to look at at the moment now and he does n't know if he 's sinking or swimming basically.'. 

Answer: 'i' for figurative."
sink or swim,'l'
hit the bottle,i
hit the bottle,"The expression 'hit the bottle' is used figuratively in the sentence: 'REGIONAL health trends uncovered in the survey show that men are least likely to hit the bottle in East Anglia, which has the lowest proportion of heavy drinkers.'.

Answer: 'i' for figurative."
hit the bottle,"The expression 'hit the bottle' is used figuratively in the sentence: 'Hitting the bottle too hard means the beneficial effect of alcohol disappears .'. 

Answer: i"
turn over a new leaf,i
turn over a new leaf,'i'
put the boot in,'i'
put the boot in,i
make a splash,'i'
