idiom,sentence
in your face,"[INST] expression: 'in your face'
 sentence: 'She accidentally threw the pie in your face at the party.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know whether it's used figuratively or literally.

For example, if you provide the sentence ""She accidentally threw the pie in your face at the party"" and the expression"
in your face,"[INST] expression: 'in your face'
 sentence: 'While playing catch, the frisbee ended up in your face.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it's used figuratively or literally."
in the black,"[INST] expression: 'in the black'
 sentence: 'At night, the old mansion looked even more eerie in the black.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you're unsure about, and I'll do my best to determine whether it's used figuratively or literally.

For example, you provided the sentence ""At night, the old mansion looked even more eerie in"
in the black,"[INST] expression: 'in the black'
 sentence: 'The cat, almost invisible in the black, pounced on the unsuspecting mouse.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you're interested in, and I'll do my best to determine whether it's used figuratively or literally.

For example, if you provide the sentence ""The cat, almost invisible in the black, pounced on the"
in the black,"[INST] expression: 'in the black'
 sentence: 'She nervously walked in the black, guided only by the weak beam of her flashlight.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if the sentence is ""The dog ran in the park,"" and the expression is ""in the park,"" I"
hit the nail on the head,"[INST] expression: 'hit the nail on the head'
 sentence: 'During the construction project, John hit the nail on the head with precision.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""During the construction project, John hit the nail on the head with precision"
hit the nail on the head,"[INST] expression: 'hit the nail on the head'
 sentence: 'With one swift motion, she hit the nail on the head, securing the plank in place.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're unsure about, and I'll do my best to determine whether it's used figuratively or literally.

For example, you've provided the sentence ""With one swift motion, she hit the nail on the"
in the driving seat,"[INST] expression: 'in the driving seat'
 sentence: 'After a quick lesson, I was now in the driving seat of the supercar.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Given the sentence ""After a quick lesson, I was now in the driving seat of the supercar,"" the expression ""in the driving seat"" is used figuratively. Therefore, the output is ""output: i""."
in the driving seat,"[INST] expression: 'in the driving seat'
 sentence: 'Her first time in the driving seat was a nerve-wracking experience.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Expression: 'in the driving seat'

Sentence: 'Her first time in the driving seat was a nerve-wracking experience.'

Output: l (literal)

In this sentence, the expression 'in the driving seat' is used"
in the driving seat,"[INST] expression: 'in the driving seat'
 sentence: 'He quickly adjusted the mirrors as he settled into the driving seat.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, you've provided the sentence ""He quickly adjusted the mirrors as he settled into the driving seat."""
join the club,"[INST] expression: 'join the club'
 sentence: 'After moving to the new town, Tom decided to join the club to make new friends.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if the sentence is ""After moving to the new town, Tom decided to join the club to make new friends"
join the club,"[INST] expression: 'join the club'
 sentence: 'If you're interested in astronomy, you should join the club that meets every Tuesday at the library.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally."
join the club,"[INST] expression: 'join the club'
 sentence: 'Once she saw how much fun they were having, she couldn't resist the urge to join the club.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, you could provide the sentence: ""Once she saw how much fun they were having,"
walk the plank,"[INST] expression: 'walk the plank'
 sentence: 'The pirate captain ordered the captive sailor to walk the plank into the shark-infested waters.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The pirate captain ordered the captive sailor"
walk the plank,"[INST] expression: 'walk the plank'
 sentence: 'In the movie, the villainous pirate king made his prisoners walk the plank as a terrifying form of punishment.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally."
eat humble pie,"[INST] expression: 'eat humble pie'
 sentence: 'For his birthday, John decided to literally eat humble pie, a dessert his grandmother used to make from scraps.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to check, and I'll let you know if it's used figuratively or literally.

For example, you provided the sentence ""For his birthday, John decided to literally eat hum"
eat humble pie,"[INST] expression: 'eat humble pie'
 sentence: 'On her cooking show, the host surprised her audience when she announced they were going to eat humble pie, an old traditional dish.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to check, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""On her cooking show, the host surprised her audience when she announced they"
eat humble pie,"[INST] expression: 'eat humble pie'
 sentence: 'At the medieval fair, the patrons got to eat humble pie, a dish that was served to the lower classes in the Middle Ages.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""At the medieval fair, the patrons got to"
up the river,"[INST] expression: 'up the river'
 sentence: 'We decided to go up the river for a relaxing afternoon paddle.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the sentence and expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally."
up the river,"[INST] expression: 'up the river'
 sentence: 'She pointed up the river, where the two banks converged into the horizon.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence ""She pointed up the river, where the two banks converged into the horizon."" and the"
up the river,"[INST] expression: 'up the river'
 sentence: 'The old mill was located a few miles up the river, hidden by towering trees.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if the sentence is: ""The old mill was located a few miles up the river, hidden by towering trees,"""
circle the wagons,"[INST] expression: 'circle the wagons'
 sentence: 'During their journey across the prairie, the settlers would circle the wagons every night to create a makeshift fort.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, you provided the sentence ""During their journey across the prairie, the settlers would circle"
look the part,"[INST] expression: 'look the part'
 sentence: 'For his role in the historical drama, he truly did look the part in his knight's armour.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""For his role in the historical drama, he truly did look the part"
look the part,"[INST] expression: 'look the part'
 sentence: 'The undercover agent managed to look the part of a notorious gangster by wearing a convincing disguise.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'll do my best to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The dog ran quickly through the park"" and"
look the part,"[INST] expression: 'look the part'
 sentence: 'With her new professional attire and confident demeanor, she was beginning to look the part of a successful businesswoman.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, if the sentence is: ""With her new professional attire and confident demeanor, she was beginning to"
moment of truth,"[INST] expression: 'moment of truth'
 sentence: 'When the detective confronted the suspect with the evidence, it was a moment of truth.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""When the detective confronted the suspect with the evidence, it was a"
all bets are off,"[INST] expression: 'all bets are off'
 sentence: 'When the casino found out about the fraudulent activities happening at the poker table, all bets are off.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I'll let you know if it's used figuratively or literally.

For example, if the contextual sentence is ""When the rain started pouring down, all bets are"
all bets are off,"[INST] expression: 'all bets are off'
 sentence: 'If the horse race is cancelled due to bad weather, all bets are off.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide me with the contextual sentence and the expression you'd like me to check, and I'll do my best to determine whether it's used figuratively or literally.

For example, if you provide the sentence ""If the horse race is cancel"
knock someone's socks off,"[INST] expression: 'knock someone's socks off'
 sentence: 'During the pillow fight, he hit her so hard it could knock someone's socks off.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""During the pillow fight, he hit her so hard it"
on the side of the angels,"[INST] expression: 'on the side of the angels'
 sentence: 'In the ancient mural, the knight was depicted as fighting on the side of the angels.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know whether it is used figuratively or literally.

For example, if you provide the sentence ""The dog was barking on the side of the angels,"" and"
on the side of the angels,"[INST] expression: 'on the side of the angels'
 sentence: 'During the heavenly battle in the novel, the protagonist chose to stand on the side of the angels.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""The dog chased the cat on the side of the mountain"" and the expression ""on"
on the side of the angels,"[INST] expression: 'on the side of the angels'
 sentence: 'In the film, the character found himself inexplicably on the side of the angels in the celestial war.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll do my best to determine whether it's used figuratively or literally.

For example, if the sentence is ""The dog chased the cat on the side of the mountain,"" the expression"
jump on the bandwagon,"[INST] expression: 'jump on the bandwagon'
 sentence: 'When the circus came to town, all the children wanted to jump on the bandwagon.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help. Please provide the contextual sentence and the expression you'd like me to check, and I will let you know if it is used figuratively or literally.

For example, if the sentence is: ""When the new restaurant opened in town, all the foodies wanted to jump"
jump on the bandwagon,"[INST] expression: 'jump on the bandwagon'
 sentence: 'She was so excited about the parade that she couldn't resist the urge to jump on the bandwagon.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""She was so excited about the parade that she couldn't resist the ur"
jump on the bandwagon,"[INST] expression: 'jump on the bandwagon'
 sentence: 'He lost his balance and had to jump on the bandwagon to avoid falling.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to check, and I'll let you know whether it's used figuratively or literally.

For example, if you provide the sentence ""He jumped on the bandwagon to avoid falling"" and the"
turn the other cheek,"[INST] expression: 'turn the other cheek'
 sentence: 'During the boxing match, he had to quickly turn the other cheek to avoid the incoming punch.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to check, and I'll let you know if it's used figuratively or literally."
raise the roof,"[INST] expression: 'raise the roof'
 sentence: 'During the renovation, they decided to raise the roof to create a more spacious living area.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally."
raise the roof,"[INST] expression: 'raise the roof'
 sentence: 'The architect's innovative design required them to raise the roof of the old building.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide the sentence and expression, and I'll let you know if it's used figuratively or literally.

For example, if the sentence is ""The dog ran around the park,"" and the expression is ""bark,"" I would generate ""output:"
raise the roof,"[INST] expression: 'raise the roof'
 sentence: 'The construction workers had to raise the roof to install the new insulation material.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""The dog ran around the park"" and the expression ""barking up the wrong"
do the right thing,"[INST] expression: 'do the right thing'
 sentence: 'Despite facing numerous obstacles, he always tried to do the right thing.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally."
do the right thing,"[INST] expression: 'do the right thing'
 sentence: 'In a complex situation, it's often difficult to know how to do the right thing.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""In a complex situation, it's often difficult to know how to do the right thing."" and the expression ""do the"
do the right thing,"[INST] expression: 'do the right thing'
 sentence: 'She was praised by her family for always trying to do the right thing.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally."
on the square,"[INST] expression: 'on the square'
 sentence: 'The children were playing hopscotch on the square.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if the sentence is ""The children were playing hopscotch on the square,"" and the expression is ""on the"
on the square,"[INST] expression: 'on the square'
 sentence: 'The market on the square was bustling with people.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The sky is blue"" and the expression ""on"
on the square,"[INST] expression: 'on the square'
 sentence: 'He set up his food stall on the square, hoping for a busy day.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, you provided the sentence ""He set up his food stall on the square, hoping for a busy day."""
pick up the pieces,"[INST] expression: 'pick up the pieces'
 sentence: 'After the plate fell and shattered, I had to carefully pick up the pieces.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know whether it's used figuratively or literally.

For example, if you provide the sentence ""After the plate fell and shattered, I had to carefully pick up the"
pick up the pieces,"[INST] expression: 'pick up the pieces'
 sentence: 'The wind knocked over the vase, and my dad had to pick up the pieces off the floor.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to help you with that. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it's used figuratively or literally."
pick up the pieces,"[INST] expression: 'pick up the pieces'
 sentence: 'When the picture frame broke, it was my job to pick up the pieces.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""When the picture frame broke, it was my job to pick up the pieces."" And"
touch and go,"[INST] expression: 'touch and go'
 sentence: 'During the robotics competition, the task of the robot was to touch and go a series of objects without toppling them over.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to check, and I'll do my best to determine whether it's used figuratively or literally.

For example, if you provide the sentence ""The robot was able to touch and go through"
off and running,"[INST] expression: 'off and running'
 sentence: 'As soon as the gates opened, the thoroughbred was off and running.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally."
off and running,"[INST] expression: 'off and running'
 sentence: 'The moment the soccer player saw an opening, he was off and running towards the goal.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The dog ran quickly across the field,"" and the"
off and running,"[INST] expression: 'off and running'
 sentence: 'When the school bell rang, the children were off and running towards the playground.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""When the sun rose, the birds were singing loudly."" And the expression: """
horses for courses,"[INST] expression: 'horses for courses'
 sentence: 'The horse racing event had different horses for courses, each expertly trained for their specific track.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally."
horses for courses,"[INST] expression: 'horses for courses'
 sentence: 'The trainer picked different horses for courses to increase their chance of winning.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""The trainer picked different horses for courses to increase their chance of winning."" and the"
horses for courses,"[INST] expression: 'horses for courses'
 sentence: 'In the equestrian center, there were different horses for courses, some for jumping and others for dressage.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I'll let you know if it's used figuratively or literally."
wipe the slate clean,"[INST] expression: 'wipe the slate clean'
 sentence: 'After the chalk drawings were done, the teacher told the students to wipe the slate clean for the next class.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, you provided the sentence ""After the chalk drawings were done, the teacher told the students to wipe"
wipe the slate clean,"[INST] expression: 'wipe the slate clean'
 sentence: 'Before starting a new game of tic-tac-toe, it was necessary to wipe the slate clean.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""Before starting a new game of tic-tac-toe, it was"
wipe the slate clean,"[INST] expression: 'wipe the slate clean'
 sentence: 'Even though she had written her thoughts down, she decided to wipe the slate clean and start her poem anew.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to help. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally."
hit the jackpot,"[INST] expression: 'hit the jackpot'
 sentence: 'When he played the slot machine in Las Vegas, he literally hit the jackpot.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I'll let you know if it's used figuratively or literally."
hit the jackpot,"[INST] expression: 'hit the jackpot'
 sentence: 'She couldn't believe her eyes when she hit the jackpot on her first try at the lottery.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that.

Expression: 'hit the jackpot'
Sentence: She couldn't believe her eyes when she hit the jackpot on her first try at the lottery.

Output: l (literal)

In this context, the expression ""hit"
hit the jackpot,"[INST] expression: 'hit the jackpot'
 sentence: 'After hours at the casino, he finally hit the jackpot and the room lit up with sirens and lights.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Given the sentence ""After hours at the casino, he finally hit the jackpot and the room lit up with sirens and lights,"" the expression ""hit the jackpot"" is used figuratively.

So, the output would be:

Output: i"
round the bend,"[INST] expression: 'round the bend'
 sentence: 'I decided to take a leisurely walk and just as I went 'round the bend, I spotted a beautiful deer.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help!

Contextual sentence: ""I decided to take a leisurely walk and just as I went 'round the bend, I spotted a beautiful deer.""

Expression: 'round the bend

Output: l (literal)

In this context"
round the bend,"[INST] expression: 'round the bend'
 sentence: 'The scenic drive 'round the bend offered breathtaking views of the sunset.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll do my best to determine whether it's used figuratively or literally.

For example, if you provide the sentence ""The scenic drive 'round the bend offered breathtaking"
round the bend,"[INST] expression: 'round the bend'
 sentence: 'As we paddled our canoe 'round the bend, a vast, serene lake came into view.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the sentence and expression, and I will let you know if the expression is used figuratively or literally.

For example, if the sentence is ""As we paddled our canoe 'round the bend, a vast, serene lake came into view,"" and the"
go for the jugular,"[INST] expression: 'go for the jugular'
 sentence: 'The tiger did not hesitate to go for the jugular, swiftly ending its prey's struggle.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The tiger did not hesitate to go for"
