idiom,sentence
know the score,"system

You are an assistant.user

expression: 'know the score'
 sentence: 'Even though she was late, she quickly asked to know the score.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""Even though she was late, she quickly asked to know the score.""
And the expression: ""know the score""

Output: i

The expression ""know the score"" is being used figuratively in this sentence. In this context, ""know the score"" means to"
know the score,"system

You are an assistant.user

expression: 'know the score'
 sentence: 'He called his friend during halftime to know the score.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

The sentence is: ""He called his friend during halftime to know the score.""

The expression is: ""know the score""

Output: l"
oil and water,"system

You are an assistant.user

expression: 'oil and water'
 sentence: 'The two liquids separated into distinct layers, like oil and water.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""The two liquids separated into distinct layers, like oil and water.""

Expression: 'oil and water'

Output: l"
oil and water,"system

You are an assistant.user

expression: 'oil and water'
 sentence: 'He attempted to mix the vinegar with the oil and water, but they remained separate.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""He attempted to mix the vinegar with the oil and water, but they remained separate.""

The expression is: ""oil and water""

Output: l

The expression ""oil and water"" is used literally in this sentence, as it refers to the physical mixture of the two substances"
oil and water,"system

You are an assistant.user

expression: 'oil and water'
 sentence: 'In the science experiment, the students observed how oil and water refused to combine.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
add fuel to the fire,"system

You are an assistant.user

expression: 'add fuel to the fire'
 sentence: 'While camping, John used some dry wood to add fuel to the fire.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
add fuel to the fire,"system

You are an assistant.user

expression: 'add fuel to the fire'
 sentence: 'The chef had to add fuel to the fire to keep his barbecue going.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: i"
add fuel to the fire,"system

You are an assistant.user

expression: 'add fuel to the fire'
 sentence: 'In the cold winter night, they had to constantly add fuel to the fire to stay warm.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
power behind the throne,"system

You are an assistant.user

expression: 'power behind the throne'
 sentence: 'The king may rule the kingdom, but it is the queen who is the real power behind the throne.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
power behind the throne,"system

You are an assistant.user

expression: 'power behind the throne'
 sentence: 'Even though he was not officially the ruler, his influence was so great that he was often referred to as the power behind the throne.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: 'Even though he was not officially the ruler, his influence was so great that he was often referred to as the power behind the throne.'

Expression: 'power behind the throne'

Output: i (figurative)"
power behind the throne,"system

You are an assistant.user

expression: 'power behind the throne'
 sentence: 'Despite his lack of formal title or position, he was the power behind the throne, guiding the nation's decisions and policies.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
blood and guts,"system

You are an assistant.user

expression: 'blood and guts'
 sentence: 'The horror movie was filled with scenes of blood and guts.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""The horror movie was filled with scenes of blood and guts.""

The expression ""blood and guts"" is used literally in this sentence, as it refers to the physical depiction of violence and gore in the movie.

Output: l"
blood and guts,"system

You are an assistant.user

expression: 'blood and guts'
 sentence: 'The surgeon spent hours wading through blood and guts trying to save the patient's life.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""The surgeon spent hours wading through blood and guts trying to save the patient's life.""

Expression: 'blood and guts'

Output: l

The expression 'blood and guts' is used literally in this sentence, referring to the physical substances present during a surgical procedure."
blood and guts,"system

You are an assistant.user

expression: 'blood and guts'
 sentence: 'The crime scene investigators had to photograph the blood and guts at the scene for evidence.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
strike while the iron is hot,"system

You are an assistant.user

expression:'strike while the iron is hot'
 sentence: 'As a blacksmith, you must learn to strike while the iron is hot to shape it effectively.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
strike while the iron is hot,"system

You are an assistant.user

expression:'strike while the iron is hot'
 sentence: 'If you don't strike while the iron is hot, the metal will cool and harden, making it impossible to work with.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
on the hop,"system

You are an assistant.user

expression: 'on the hop'
 sentence: 'The rabbit was constantly on the hop, searching for food.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""The rabbit was constantly on the hop, searching for food.""

The expression ""on the hop"" is used figuratively in this sentence. The rabbit is not literally hopping on something, but rather moving quickly and constantly in search of food.

Output: i"
on the hop,"system

You are an assistant.user

expression: 'on the hop'
 sentence: 'She watched the young children on the hop, playing a game of leapfrog in the garden.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
on the hop,"system

You are an assistant.user

expression: 'on the hop'
 sentence: 'The kangaroo stayed on the hop, swiftly moving across the vast Australian outback.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
all over the map,"system

You are an assistant.user

expression: 'all over the map'
 sentence: 'The treasure was said to be scattered all over the map, causing adventurers to search high and low.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
all over the map,"system

You are an assistant.user

expression: 'all over the map'
 sentence: 'In the strategy game, his troops were positioned all over the map to have control over every territory.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
all over the map,"system

You are an assistant.user

expression: 'all over the map'
 sentence: 'When she looked at the geography test, she realized that the questions were about places all over the map.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
let the cat out of the bag,"system

You are an assistant.user

expression: 'let the cat out of the bag'
 sentence: 'During her move, Samantha had to let the cat out of the bag after it had crawled in amongst the linens.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
let the cat out of the bag,"system

You are an assistant.user

expression: 'let the cat out of the bag'
 sentence: 'While unpacking groceries, Ben had to momentarily let the cat out of the bag, as it had sneakily found its way in.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
let the cat out of the bag,"system

You are an assistant.user

expression: 'let the cat out of the bag'
 sentence: 'Amy gasped in surprise when she opened her birthday present, only to let the cat out of the bag, having been tricked by her siblings.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: i"
blaze a trail,"system

You are an assistant.user

expression: 'blaze a trail'
 sentence: 'The adventurous explorers had to blaze a trail through the dense jungle to reach the hidden ruins.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
blaze a trail,"system

You are an assistant.user

expression: 'blaze a trail'
 sentence: 'The scout leader taught the young boys how to blaze a trail in the wilderness for future hiking expeditions.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
blaze a trail,"system

You are an assistant.user

expression: 'blaze a trail'
 sentence: 'During their escape from the disorienting labyrinth, they had to blaze a trail to ensure they would not circle back to the same spot.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
on the bounce,"system

You are an assistant.user

expression: 'on the bounce'
 sentence: 'The ball rolled down the hill, hit the rock, and continued on the bounce for a few more meters.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""The ball rolled down the hill, hit the rock, and continued on the bounce for a few more meters.""

The expression ""on the bounce"" is used literally in this sentence. The ball is physically bouncing after hitting the rock, so the output is:

output: l"
on the bounce,"system

You are an assistant.user

expression: 'on the bounce'
 sentence: 'The young boy was kicking the soccer ball on the bounce for his afternoon practice.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""The young boy was kicking the soccer ball on the bounce for his afternoon practice.""

The expression ""on the bounce"" in this context is used literally, as it refers to the physical act of kicking the ball while it is in mid-air, bouncing after being kicked.

Output"
on the bounce,"system

You are an assistant.user

expression: 'on the bounce'
 sentence: 'The kitten pounced on the bounce of the toy mouse, causing it to fly across the room.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""The kitten pounced on the bounce of the toy mouse, causing it to fly across the room.""

Expression: 'on the bounce'

Output: l

The expression 'on the bounce' is used literally in this sentence, as the kitten is physically jumping or bouncing onto"
at a canter,"system

You are an assistant.user

expression: 'at a canter'
 sentence: 'The horse moved around the field at a canter, showing off its agility.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

For the sentence: ""The horse moved around the field at a canter, showing off its agility.""

The expression ""at a canter"" is used literally. The horse is actually moving at a specific gait, which is a canter.

So, the output would be: output:"
at a canter,"system

You are an assistant.user

expression: 'at a canter'
 sentence: 'She practiced her horse riding skills at a canter, gaining confidence with every step.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""She practiced her horse riding skills at a canter, gaining confidence with every step.""

And the expression: ""at a canter""

Output: l

The expression ""at a canter"" is used literally in this context, as it refers to a specific riding style in"
at a canter,"system

You are an assistant.user

expression: 'at a canter'
 sentence: 'As the sun set, we saw a lone stallion approaching at a canter, its silhouette majestic against the fading light.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
out to lunch,"system

You are an assistant.user

expression: 'out to lunch'
 sentence: 'He asked his secretary to cover his phone calls because he was out to lunch.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""He asked his secretary to cover his phone calls because he was out to lunch.""

The expression is: ""out to lunch""

Output: i"
out to lunch,"system

You are an assistant.user

expression: 'out to lunch'
 sentence: 'Every day at noon, the office was quiet because everyone was out to lunch.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
out to lunch,"system

You are an assistant.user

expression: 'out to lunch'
 sentence: 'She forgot her wallet on the table when she went out to lunch.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""She forgot her wallet on the table when she went out to lunch.""
And the expression: ""out to lunch""

Output: l

The expression ""out to lunch"" is used literally in this context, meaning she physically went to a restaurant for lunch."
twist someone's arm,"system

You are an assistant.user

expression: 'twist someone's arm'
 sentence: 'In the brawl, he managed to twist someone's arm and wrestle them to the ground.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""In the brawl, he managed to twist someone's arm and wrestle them to the ground.""

Expression: 'twist someone's arm'

Output: l"
twist someone's arm,"system

You are an assistant.user

expression: 'twist someone's arm'
 sentence: 'She was so strong, she could easily twist someone's arm if she wanted to.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""She was so strong, she could easily twist someone's arm if she wanted to.""
And the expression: ""twist someone's arm""

Output: i

The expression ""twist someone's arm"" is used figuratively in this sentence, meaning to persuade or coerce"
twist someone's arm,"system

You are an assistant.user

expression: 'twist someone's arm'
 sentence: 'During their playful wrestle, he accidentally twist someone's arm causing them to yelp in surprise.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
swings and roundabouts,"system

You are an assistant.user

expression:'swings and roundabouts'
 sentence: 'The local park has new swings and roundabouts for the children to enjoy.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""The local park has new swings and roundabouts for the children to enjoy.""

The expression ""swings and roundabouts"" is used literally in this sentence, as it refers to actual playground equipment. Therefore, the output is:

output: l"
swings and roundabouts,"system

You are an assistant.user

expression:'swings and roundabouts'
 sentence: 'During our holiday, we found a charming playground filled with swings and roundabouts.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
swings and roundabouts,"system

You are an assistant.user

expression:'swings and roundabouts'
 sentence: 'The kindergarteners love recess because they get to play on the swings and roundabouts.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
on the ball,"system

You are an assistant.user

expression: 'on the ball'
 sentence: 'While cleaning the backyard, I found a small crystal ball sitting on the ball used for last summer's pool games.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
on the ball,"system

You are an assistant.user

expression: 'on the ball'
 sentence: 'The circus performer successfully balanced herself on the ball, to the audience's amazement.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

For the sentence: ""The circus performer successfully balanced herself on the ball, to the audience's amazement.""

The expression ""on the ball"" is used figuratively. The performer is not literally sitting or standing on a ball, but rather is in a state of being focused and in control"
rob Peter to pay Paul,"system

You are an assistant.user

expression: 'rob Peter to pay Paul'
 sentence: 'In an act of desperation, he decided to literally rob Peter to pay Paul his overdue debt.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
rob Peter to pay Paul,"system

You are an assistant.user

expression: 'rob Peter to pay Paul'
 sentence: 'The police were shocked to uncover the bizarre case where John had decided to rob Peter to pay Paul, leaving both parties equally disgruntled.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
rob Peter to pay Paul,"system

You are an assistant.user

expression: 'rob Peter to pay Paul'
 sentence: 'Despite his good intentions, Tom found himself in a predicament after choosing to rob Peter to pay Paul, creating more trouble than resolution.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
ring a bell,"system

You are an assistant.user

expression: 'ring a bell'
 sentence: 'When she entered the church, she was asked to ring a bell.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""When she entered the church, she was asked to ring a bell.""
And the expression: ""ring a bell""

Output: l

(The expression is used literally, as the sentence is asking her to physically ring a bell, likely a church bell.)"
ring a bell,"system

You are an assistant.user

expression: 'ring a bell'
 sentence: 'Every morning at 7 am, John would ring a bell to start the day's work.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""Every morning at 7 am, John would ring a bell to start the day's work.""

The expression is: ""ring a bell""

Output: l

The expression ""ring a bell"" is used literally in this context, as John is physically ringing a bell to"
ring a bell,"system

You are an assistant.user

expression: 'ring a bell'
 sentence: 'The teacher would ring a bell to signal the end of recess.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to assist!

Given the sentence: ""The teacher would ring a bell to signal the end of recess.""
And the expression: ""ring a bell""

Output: l"
to die for,"system

You are an assistant.user

expression: 'to die for'
 sentence: 'In the ancient times, warriors often went to battle knowing they were likely to die for their king and kingdom.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
to die for,"system

You are an assistant.user

expression: 'to die for'
 sentence: 'The secret agent was prepared to die for his country to protect its secrets.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""The secret agent was prepared to die for his country to protect its secrets.""

Expression: ""to die for""

Output: i"
to die for,"system

You are an assistant.user

expression: 'to die for'
 sentence: 'The brave soldier declared he was ready to die for the cause of freedom.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
everything but the kitchen sink,"system

You are an assistant.user

expression: 'everything but the kitchen sink'
 sentence: 'During the move, they packed everything but the kitchen sink into the moving van.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
spend a penny,"system

You are an assistant.user

expression:'spend a penny'
 sentence: 'I decided to spend a penny on a wish at the fountain.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
spend a penny,"system

You are an assistant.user

expression:'spend a penny'
 sentence: 'It's amazing you can still spend a penny to get a candy from the machine.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""It's amazing you can still spend a penny to get a candy from the machine.""

Expression:'spend a penny'

Output: l

The expression'spend a penny' is used literally in this sentence, referring to the act of spending a small amount of"
spend a penny,"system

You are an assistant.user

expression:'spend a penny'
 sentence: 'To test the durability of the coin, they had to spend a penny.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
in black and white,"system

You are an assistant.user

expression: 'in black and white'
 sentence: 'The photograph was in black and white, providing a nostalgic feel to the scene.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""The photograph was in black and white, providing a nostalgic feel to the scene.""

And the expression: ""in black and white""

Output: l"
in black and white,"system

You are an assistant.user

expression: 'in black and white'
 sentence: 'He often preferred watching films in black and white to appreciate the classic cinema.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""He often preferred watching films in black and white to appreciate the classic cinema.""

The expression ""in black and white"" is used literally in this context, as it refers to the visual style of old movies.

Output: l"
in black and white,"system

You are an assistant.user

expression: 'in black and white'
 sentence: 'The artist chose to paint the landscape in black and white to emphasise the contrast.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to assist!

Given the sentence: ""The artist chose to paint the landscape in black and white to emphasise the contrast.""

And the expression: ""in black and white""

Output: l

The expression ""in black and white"" is used literally in this sentence, as it refers to the actual colors used by"
doom and gloom,"system

You are an assistant.user

expression: 'doom and gloom'
 sentence: 'The haunted house was filled with an atmosphere of doom and gloom.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""The haunted house was filled with an atmosphere of doom and gloom.""

The expression ""doom and gloom"" is used figuratively in this sentence. It's used to convey a sense of foreboding, fear, and unease, rather than literally implying that"
doom and gloom,"system

You are an assistant.user

expression: 'doom and gloom'
 sentence: 'The sky was filled with doom and gloom as the storm approached.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""The sky was filled with doom and gloom as the storm approached.""

The expression ""doom and gloom"" is used figuratively in this sentence. It is not meant to be taken literally, as the sky is not actually filled with doom and gloom. Instead"
doom and gloom,"system

You are an assistant.user

expression: 'doom and gloom'
 sentence: 'The forest at night encapsulated a sense of doom and gloom.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
keep tabs on,"system

You are an assistant.user

expression: 'keep tabs on'
 sentence: 'As a project manager, it's essential for me to keep tabs on all ongoing projects.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
keep tabs on,"system

You are an assistant.user

expression: 'keep tabs on'
 sentence: 'The police officer decided to keep tabs on the suspect's activities.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
keep tabs on,"system

You are an assistant.user

expression: 'keep tabs on'
 sentence: 'The teacher uses an online platform to keep tabs on her students' progress.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""The teacher uses an online platform to keep tabs on her students' progress.""

The expression ""keep tabs on"" in this sentence is used figuratively. The teacher is not physically keeping tabs on her students, but rather monitoring their progress online.

Output: i"
get the picture,"system

You are an assistant.user

expression: 'get the picture'
 sentence: 'After the artist finished his masterpiece, I was eager to get the picture.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""After the artist finished his masterpiece, I was eager to get the picture.""
And the expression: 'get the picture'

Output: i

The expression 'get the picture' is used figuratively in this context, meaning to understand or comprehend the meaning or idea being conveyed,"
get the picture,"system

You are an assistant.user

expression: 'get the picture'
 sentence: 'The photographer told me to stay still while he adjusted the camera to get the picture.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to assist you.

For the sentence: ""The photographer told me to stay still while he adjusted the camera to get the picture.""

The expression is: ""get the picture""

Output: l"
get the picture,"system

You are an assistant.user

expression: 'get the picture'
 sentence: 'The museum had tight security, but I managed to get the picture I wanted for my project.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

For the sentence: ""The museum had tight security, but I managed to get the picture I wanted for my project.""

Expression: 'get the picture'

Output: l

The expression ""get the picture"" is used literally in this sentence, as the speaker is referring to taking a photograph or"
look the other way,"system

You are an assistant.user

expression: 'look the other way'
 sentence: 'While crossing the busy street, I had to constantly look the other way to avoid oncoming traffic.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
look the other way,"system

You are an assistant.user

expression: 'look the other way'
 sentence: 'She told him to look the other way while she changed her clothes.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""She told him to look the other way while she changed her clothes.""

The expression ""look the other way"" is used figuratively. The speaker is not asking him to literally look away from the physical direction, but rather to ignore or pretend not to notice what's happening"
look the other way,"system

You are an assistant.user

expression: 'look the other way'
 sentence: 'While playing hide and seek, John had to look the other way while his friends hid.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
burst someone's bubble,"system

You are an assistant.user

expression: 'burst someone's bubble'
 sentence: 'The children were playing when a naughty boy decided to burst someone's bubble.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""The children were playing when a naughty boy decided to burst someone's bubble.""

Expression: 'burst someone's bubble'

Output: i

(The expression ""burst someone's bubble"" is used figuratively in this sentence, meaning to ruin or shatter someone's hopes or expectations,"
burst someone's bubble,"system

You are an assistant.user

expression: 'burst someone's bubble'
 sentence: 'She quickly reached out and burst someone's bubble that was floating too close to her face.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to assist!

Given the sentence: ""She quickly reached out and burst someone's bubble that was floating too close to her face.""

The expression used is: ""burst someone's bubble""

Output: i"
burst someone's bubble,"system

You are an assistant.user

expression: 'burst someone's bubble'
 sentence: 'During the street fair, a gust of wind burst someone's bubble that was part of the bubble show.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
